Date,Close,High,Low,Open,Volume
8/10/2022,32.79999924,33.18999863,32.22999954,32.43999863,31318100
8/11/2022,32.24000168,33.36000061,32.04199982,33.15999985,24624600
8/12/2022,32.47000122,32.75999832,31.70000076,32.59000015,21950700
8/15/2022,32.49000168,32.90999985,31.93000031,32.09999847,14149200
8/16/2022,32.38000107,32.72499847,31.32999992,32.08000183,28072300
8/17/2022,30.71999931,31.70999908,30.44000053,31.64999962,24239400
8/18/2022,30.14999962,30.62000084,29.86000061,30.55999947,20831600
8/19/2022,29.01000023,29.56999969,28.62999916,29.5,24180900
8/22/2022,28,28.80500031,27.87000084,28.34000015,20233100
8/23/2022,27.80999947,28.67499924,27.75,28.05999947,24298300
8/24/2022,28.70999908,29.21999931,27.85000038,27.93000031,20022500
8/25/2022,29.62000084,29.63999939,28.80999947,28.88999939,15470900
8/26/2022,28.57999992,29.70999908,28.36000061,29.51000023,16490800
8/29/2022,28.73999977,29.19000053,28.05999947,28.10000038,17245100
8/30/2022,28.70999908,29.29000092,28.12000084,29.18000031,24409300
8/31/2022,28.76000023,29.87999916,28.75,29.11000061,20740700
9/1/2022,28.92000008,28.95000076,27.69000053,28.17000008,17828100
9/2/2022,29.04999924,29.63500023,28.64999962,29.5,14604400
9/6/2022,28.88999939,29.37000084,28.28000069,29.34000015,20422800
9/7/2022,30.03000069,30.14999962,28.81999969,28.90999985,20632200
9/8/2022,30.68000031,30.89999962,29.29000092,29.42000008,29393500
9/9/2022,31.78000069,32.04999924,30.88999939,31,28055900
9/12/2022,32.5,32.61999893,31.85000038,31.95000076,29349900
9/13/2022,31.31999969,31.78000069,30.21999931,30.69000053,29364700
9/14/2022,33.04999924,33.13999939,31.10000038,31.25,34493400
9/15/2022,33.13000107,34.32500076,32.74000168,32.95000076,41849100
9/16/2022,31.93000031,32.14500046,30.87999916,30.95999908,50970700
9/19/2022,31.48999977,31.97999954,31.05999947,31.44000053,22867600
9/20/2022,31.48999977,32.56000137,31.19000053,31.48999977,23652400
9/21/2022,30.46999931,31.67499924,30.35000038,31.45000076,22328400
9/22/2022,28.57999992,30.19000053,28.53000069,30.19000053,29038100
9/23/2022,27.81999969,28.34000015,27.36000061,28.01000023,26472600
9/26/2022,26.88999939,28.15999985,26.81999969,27.70999908,24953800
9/27/2022,27.56999969,28.48999977,27.15999985,27.67000008,22392800
9/28/2022,28.04000092,28.15999985,27.19000053,27.43000031,21290400
9/29/2022,26.42000008,27.71999931,26,27.65999985,26160700
9/30/2022,26.5,27.30999947,26.15999985,26.15999985,23894900
10/3/2022,26.71999931,26.89999962,25.95999908,26.76000023,19940800
10/4/2022,29.19000053,29.25,27.60000038,27.625,25462200
10/5/2022,29.18000031,29.64999962,28.30999947,28.47999954,21458500
10/6/2022,29.72999954,30.23999977,28.95999908,29.20000076,25399500
10/7/2022,28.06999969,28.86000061,27.92000008,28.82999992,19690200
10/10/2022,27.53000069,28.45000076,27.22999954,28.23999977,13413500
10/11/2022,24.65999985,26.04999924,22.94000053,25.54500008,92468800
10/12/2022,25.97999954,26.11499977,24.55999947,25.04999924,30945900
10/13/2022,25,26.02499962,24.19000053,24.46999931,32838500
10/14/2022,24.70999908,26.06999969,24.65999985,25.64999962,22540000
10/17/2022,25.94000053,26.26499939,25.07999992,25.26000023,25074900
10/18/2022,27.61000061,27.70999908,26.49500084,27.06999969,25643300
10/19/2022,27.53000069,27.72999954,26.85000038,27.05999947,15428500
10/20/2022,27.87000084,28.68000031,27.23999977,27.31999969,20835300
10/21/2022,28.02000046,28.43499947,27.15999985,27.5,20651600
10/24/2022,27.64999962,27.97999954,26.51000023,27.70999908,19194200
10/25/2022,28.36000061,28.54500008,27.32999992,28,17366400
10/26/2022,28.20000076,28.97999954,27.86499977,28.17000008,17315900
10/27/2022,27.81999969,28.76000023,27.65999985,28.39999962,16768600
10/28/2022,27.5,27.87999916,26.48999977,27.80999947,27116700
10/31/2022,26.56999969,27.72999954,26.29999924,27.61000061,37327000
11/1/2022,29.75,31,29.12000084,30.06999969,87994000
11/2/2022,28.80999947,30.15999985,28.62999916,29.56999969,37083500
11/3/2022,28.72999954,29.52000046,27.70999908,28.03000069,28033200
11/4/2022,28.38999939,29.72500038,28.04000092,29.44000053,22304200
11/7/2022,27.69000053,28.82500076,27.61499977,28.70499992,19204100
11/8/2022,27.44000053,28.32999992,26.81999969,27.56999969,27033900
11/9/2022,26.54999924,28.00499916,26.44000053,27.30999947,21186300
11/10/2022,28.85000038,29.31999969,28.10000038,28.37999916,35196900
11/11/2022,29.14999962,30.43499947,28.70000076,28.95000076,35861100
11/14/2022,29.06999969,29.70000076,28.79000092,28.85000038,24426200
11/15/2022,31.56999969,31.81500053,30,30.25,43066500
11/16/2022,30.04000092,31.15999985,29.82999992,30.95000076,26540200
11/17/2022,28.87999916,29.5,28.39999962,29.10000038,22684100
11/18/2022,28.95999908,29.40500069,28.70000076,29.20999908,15676300
11/21/2022,28.25,28.70999908,28.01000023,28.52000046,16159400
11/22/2022,28.07999992,28.32999992,27.31200027,28.27000046,20368600
11/23/2022,28.79000092,28.94000053,28.13999939,28.36000061,12964900
11/25/2022,28.5,28.87999916,28.23999977,28.70999908,5200400
11/28/2022,27.76000023,28.65500069,27.72999954,28.11000061,11120000
11/29/2022,27.76000023,28.22999954,27.57999992,28.04999924,15007800
11/30/2022,29.13999939,29.13999939,27.63999939,27.79999924,18177000
12/1/2022,28.34000015,29.60000038,28.29999924,29.21999931,18066600
12/2/2022,28.75,28.78000069,27.19000053,27.37999916,15980500
12/5/2022,27.70000076,28.86000061,27.64999962,28.40999985,17486300
12/6/2022,26.92000008,27.86000061,26.70000076,27.70000076,19772900
12/7/2022,26.39999962,26.87000084,26.02000046,26.61000061,21193900
12/8/2022,26.45000076,27.03000069,26.27599907,26.52000046,14909600
12/9/2022,26.54999924,26.95999908,26.23999977,26.39999962,14253500
12/12/2022,27.03000069,27.22999954,26.11000061,26.42000008,16483600
12/13/2022,26.97999954,28.45499992,26.90999985,28.03000069,27635400
12/14/2022,27.46999931,27.81999969,26.77000046,27.06999969,19427300
12/15/2022,26.23999977,27.11000061,25.87999916,26.97999954,19377800
12/16/2022,25.96999931,26.45000076,25.65999985,26.05999947,22684200
12/19/2022,24.95000076,26.02000046,24.69000053,26.02000046,35616100
12/20/2022,24.95999908,25.28000069,24.61000061,24.71999931,28536500
12/21/2022,25.36000061,25.67000008,24.87100029,25.14999962,20444500
12/22/2022,24.63999939,25.10000038,24.04199982,24.93000031,23752700
12/23/2022,24.63999939,24.72500038,24.16200066,24.45999908,11610000
12/27/2022,24.39999962,24.70000076,23.89999962,24.29000092,15258600
12/28/2022,24.59000015,24.71999931,24.02000046,24.20999908,15669200
12/29/2022,24.90999985,25.375,24.29000092,24.75,17828300
12/30/2022,24.72999954,24.85000038,24.23999977,24.42000008,20474100
1/3/2023,25.36000061,25.75,25.02000046,25.37000084,22155300
1/4/2023,25.90999985,25.96999931,25.31999969,25.72999954,14816000
1/5/2023,25.54999924,26.01000023,25.54999924,25.72999954,9942000
1/6/2023,26.39999962,26.54000092,25.39999962,25.86000061,19443800
1/9/2023,27.39999962,28.04999924,27.14999962,27.29999924,24962100
1/10/2023,28.04000092,28.25,27.14999962,27.39999962,15413700
1/11/2023,28.35000038,28.52000046,27.92000008,28.23999977,15421700
1/12/2023,29.03000069,29.18499947,28.20000076,28.85000038,17513400
1/13/2023,29.44000053,29.5,28.65999985,28.68000031,16940700
1/17/2023,29.20000076,29.78000069,28.95499992,29.44000053,20816500
1/18/2023,28.95999908,30.09000015,28.88500023,29.95000076,25257200
1/19/2023,29.03000069,29.28499985,28.34000015,28.46999931,15651500
1/20/2023,30.36000061,30.38999939,29.12000084,29.29999924,23008700
1/23/2023,30.53000069,31.11000061,30.26499939,30.62999916,22041100
1/24/2023,29.93000031,31.20000076,28.51000023,28.51000023,14464400
1/25/2023,30.29000092,30.39999962,28.79999924,29.21999931,14488100
1/26/2023,30.02000046,30.64699936,29.30999947,30.53000069,25383600
1/27/2023,30.36000061,30.59700012,29.5,29.70000076,18224000
1/30/2023,29.62999916,30.54000092,29.59000015,30.20000076,17969700
1/31/2023,30.93000031,30.95999908,29.73999977,29.75,15611500
2/1/2023,31.48999977,31.85000038,30.63999939,30.87999916,21206400
2/2/2023,33.04999924,33.47000122,32.41999817,32.41999817,32045500
2/3/2023,33.09000015,33.95000076,32.15000153,32.16999817,25804900
2/6/2023,33.90000153,34.20999908,32.90000153,33.52999878,33594900
2/7/2023,34.90000153,35.06000137,33.40999985,33.65999985,59374000
2/8/2023,36.83000183,37.58000183,34.5,37.43000031,109597800
2/9/2023,35.88999939,37.36000061,35.65000153,36.88999939,44068500
2/10/2023,34.29999924,35.39899826,34.04999924,34.40000153,41936400
2/13/2023,33.43999863,34.52000046,33.34999847,34.5,35043700
2/14/2023,35.22999954,35.36000061,32.72399902,33.11000061,38856500
2/15/2023,36.22999954,36.24000168,34.71500015,35.00999832,31443800
2/16/2023,36.22000122,36.72999954,35.45199966,35.59999847,28202700
2/17/2023,34.77000046,36.22999954,34.56999969,35.95999908,27946700
2/21/2023,34.20000076,34.38999939,33.49000168,33.77999878,24696800
2/22/2023,34.54000092,35.16999817,34.22000122,34.34999847,23294000
2/23/2023,34.47000122,34.79999924,33.70000076,34.79000092,23661700
2/24/2023,33.40000153,33.91999817,33.02000046,33.70000076,19101000
2/27/2023,33.54999924,33.84999847,33.06000137,33.67499924,19079100
2/28/2023,33.25999832,34,33.16500092,33.75,17144000
3/1/2023,32.99000168,33.58000183,32.88999939,33.43000031,14404700
3/2/2023,33.68999863,33.79999924,32.22999954,32.54000092,17967400
3/3/2023,34.56999969,34.59000015,33.79999924,34,14990400
3/6/2023,33.88000107,35.11000061,33.84999847,34.58499908,18903000
3/7/2023,34.13999939,35,33.59999847,33.84999847,25538400
3/8/2023,34.00999832,34.63000107,33.52000046,34.00999832,16174300
3/9/2023,32.31999969,34.52000046,32.27999878,34.40999985,27629700
3/10/2023,31.11000061,32.03499985,30.77000046,32,32553600
3/13/2023,30.81999969,31.08499908,29.96999931,30.58499908,24302600
3/14/2023,32.36000061,33.41999817,32.15999985,32.93999863,34241800
3/15/2023,31.96999931,32.23500061,31.38500023,31.82999992,28434900
3/16/2023,32.72999954,32.90000153,31.54999924,31.59000015,20044700
3/17/2023,31.78000069,32.47000122,31.51000023,32.38000107,27102500
3/20/2023,31.93000031,32.36000061,31.45999908,31.60000038,14157800
3/21/2023,32.86000061,33.13999939,32.22999954,32.33000183,19780200
3/22/2023,31.52000046,32.72000122,31.5,32.58000183,24636400
3/23/2023,31.18000031,32.20000076,30.75,31.87999916,16806900
3/24/2023,30.75,31.14999962,30.29000092,30.94000053,14775300
3/27/2023,30.62000084,31.04000092,30.13999939,31.03000069,17918000
3/28/2023,30.06999969,30.86000061,29.97999954,30.53000069,23087300
3/29/2023,30.87000084,30.89999962,30.20000076,30.62000084,18917500
3/30/2023,31.19000053,31.85000038,30.87999916,31.5,16261300
3/31/2023,31.70000076,31.84499931,31.20999908,31.42000008,14824600
4/3/2023,31.45999908,31.75499916,31.16699982,31.5,23529100
4/4/2023,31.38999939,32.13000107,31.28499985,31.94000053,15146900
4/5/2023,31.12000084,31.23500061,30.46999931,30.95000076,17243300
4/6/2023,31.18000031,31.48999977,30.5,30.93000031,14486900
4/10/2023,31.73999977,31.78499985,30.61000061,30.95999908,16463100
4/11/2023,31.12000084,31.79999924,30.87999916,31.75,16906500
4/12/2023,30.59000015,31.45000076,30.39999962,31.19000053,15964900
4/13/2023,31.44000053,31.59000015,30.69000053,30.83499908,15079600
4/14/2023,31.47999954,31.62000084,30.93000031,31.30999947,11851900
4/17/2023,32.08000183,32.18999863,31.62999916,32.18999863,25206200
4/18/2023,31.72999954,32.93000031,31.61000061,32.36999893,18698600
4/19/2023,32.04000092,32.36999893,31.15999985,31.35000038,13822000
4/20/2023,31.5,32.04000092,31.39999962,31.52000046,12747100
4/21/2023,30.82999992,31.45999908,29.70999908,31.36000061,40543100
4/24/2023,30.68000031,31.05999947,30.22999954,30.68000031,14596200
4/25/2023,29.59000015,30.46999931,29.55400085,30.34000015,20399200
4/26/2023,29.68000031,30.12000084,29.46500015,29.70000076,14277100
4/27/2023,29.70000076,30.17000008,29.21999931,30.06999969,27293700
4/28/2023,31.04999924,31.27000046,29.41500092,29.62000084,28516100
5/1/2023,32.74000168,33,31.76000023,32,49867100
5/2/2023,36.52000046,36.625,34.22999954,35.02000046,102993500
5/3/2023,37.84000015,38.34999847,36.34999847,36.75,68580800
5/4/2023,37.49000168,37.79999924,36.68500137,37.47999954,44819400
5/5/2023,37.75,37.95000076,36.86999893,37.47999954,24682900
5/8/2023,38.83000183,38.93000031,37.47999954,37.81999969,30992100
5/9/2023,38.18999863,38.58000183,37.90499878,38.49000168,19387000
5/10/2023,38.79000092,38.95000076,38.16999817,38.59999847,19531500
5/11/2023,38.41999817,39.18000031,38.34000015,38.63999939,16515600
5/12/2023,38.45000076,39.22999954,38.20000076,38.63999939,21626000
5/15/2023,38.13999939,38.47999954,37.99000168,38.34000015,17826600
5/16/2023,37.43999863,38.15000153,37.43999863,37.93000031,21829100
5/17/2023,37.84000015,37.95500183,37.36000061,37.72999954,19534400
5/18/2023,39.25,39.49000168,37.75999832,37.97999954,27828100
5/19/2023,39.18000031,39.49000168,38.91500092,39.25,19785500
5/22/2023,39.16999817,40.5,39.07600021,39.13000107,27581600
5/23/2023,38.65999985,39.65000153,38.50999832,38.99000168,18679400
5/24/2023,37.95999908,38.65999985,37.77000046,38.04999924,22074700
5/25/2023,37.95000076,38.58499908,37.52500153,38.47999954,18634200
5/26/2023,38.45000076,38.75999832,38.22000122,38.24000168,14427900
5/30/2023,37.56000137,39.06000137,37.56000137,38.72999954,18143200
5/31/2023,37.93000031,38.04999924,37.06999969,37.25,34506300
6/1/2023,38.47999954,38.5,37.26499939,37.5,17115300
6/2/2023,39.72999954,39.88999939,39,39,21219000
6/5/2023,40.41999817,40.79000092,39.5,39.5,24218600
6/6/2023,40.25,40.72999954,39.93000031,40.24900055,14570100
6/7/2023,38.99000168,40.25,38.61000061,40.24000168,23653900
6/8/2023,40.25999832,40.63000107,39.04000092,39.18000031,20301800
6/9/2023,40.99000168,41,40.02000046,40.04999924,21980700
6/12/2023,41.74000168,41.74499893,41.06000137,41.25999832,15987700
6/13/2023,41.40999985,41.83000183,40.88999939,41.75,16659600
6/14/2023,41.27000046,41.59000015,40.56999969,41.29999924,15077600
6/15/2023,43.36000061,43.75,40.93999863,41.02000046,41477800
6/16/2023,43.52000046,43.66500092,42.52999878,43.06999969,27986400
6/20/2023,42.16999817,43.47000122,42.02000046,42.77000046,19931300
6/21/2023,42.65999985,43.2179985,41.77000046,42.5,21916500
6/22/2023,42.81000137,43.86999893,42.20999908,42.29999924,19542100
6/23/2023,43.34000015,43.75500107,42.33000183,42.59000015,23186600
6/26/2023,44.41999817,45.04000092,43.68000031,43.75,33693000
6/27/2023,43.83000183,44.83000183,43.75,44.68999863,29652100
6/28/2023,44.24000168,45.24000168,43.31999969,43.5,28187400
6/29/2023,42.58000183,44.27999878,42.11000061,44.09000015,28595300
6/30/2023,43.16999817,43.43000031,42.91999817,43.11000061,17589200
7/3/2023,43.09000015,43.40000153,42.58000183,43.16999817,7578100
7/5/2023,43.65999985,43.88000107,42.88999939,42.88999939,15730400
7/6/2023,42.11000061,43,41.86999893,42.99000168,17983600
7/7/2023,42.90999985,43.11999893,41.94100189,42.06999969,14937600
7/10/2023,42.77999878,43.20000076,42.43999863,42.58000183,15821800
7/11/2023,44.36000061,44.66999817,41.74599838,42.09999847,32165000
7/12/2023,44.52000046,45.22000122,43.97000122,45,21830100
7/13/2023,45.63999939,45.93500137,44.62200165,45.20999908,21193200
7/14/2023,44.75,46.40000153,44.56000137,45.90499878,22054800
7/17/2023,45.50999832,45.65000153,44.5,44.68000031,21937900
7/18/2023,47.40999985,47.75,45.34000015,45.34000015,42599100
7/19/2023,47.11999893,47.90000153,46.54999924,47.09999847,21990900
7/20/2023,46.56999969,47.5,45.86000061,46.06999969,23085300
7/21/2023,47.22999954,47.34000015,46.27999878,46.54999924,20181200
7/24/2023,47.31999969,47.54999924,46.84000015,47.06000137,16669800
7/25/2023,47.16999817,47.72999954,46.93000031,47.20000076,14188200
7/26/2023,47.31000137,47.55500031,46.61999893,47.04999924,16666200
7/27/2023,46.61000061,48.09000015,46.35499954,48,17992000
7/28/2023,48.13999939,48.43000031,46.70999908,47.13999939,17154600
7/31/2023,49.45999908,49.49000168,48.15000153,48.84999847,38736800
8/1/2023,46.65000153,49.02999878,46.00999832,48.66999817,82097500
8/2/2023,46.95999908,47.70500183,45.66999817,46.05500031,36303800
8/3/2023,45.90999985,47.84999847,45.79000092,46.22000122,25248800
8/4/2023,45.20000076,46.38000107,45.02000046,46,25657600
8/7/2023,44.95000076,45.52999878,44.38000107,45.00999832,22122500
8/8/2023,45.15999985,45.24000168,44.08499908,44.5,14742200
8/9/2023,44.11000061,45.45999908,43.84000015,45.25,20113000
8/10/2023,44.59999847,45.18000031,44.09000015,44.13000107,16908200
8/11/2023,43.70999908,44.29999924,43.31000137,44,16181100
8/14/2023,44.84999847,44.88499832,42.95000076,43.5,15828800
8/15/2023,44.08000183,44.88000107,44.00999832,44.70000076,13404700
8/16/2023,43.65000153,44.33000183,43.40000153,43.97999954,14980800
8/17/2023,43.97000122,44.86000061,43.90999985,44.18000031,21326600
8/18/2023,44.68999863,44.84000015,43.18999863,43.27000046,17138000
8/21/2023,44.63000107,45.29999924,44.00999832,44.97999954,15362100
8/22/2023,44.34999847,45.18000031,44.02000046,44.93999863,13593100
8/23/2023,45.13999939,45.61500168,44,44,14625800
8/24/2023,44.68000031,45.72000122,44.63999939,45.24000168,18129600
8/25/2023,43.95999908,44.84000015,43.08000183,44.70999908,19132500
8/28/2023,44.15000153,44.52000046,43.70999908,44.11000061,10424100
8/29/2023,45.34999847,45.58499908,44.11999893,44.20999908,11335400
8/30/2023,46.50999832,46.75,45.29999924,45.34999847,19869400
8/31/2023,47.22999954,47.56999969,46.52000046,46.68999863,19263800
9/1/2023,47.04000092,47.70000076,46.83000183,47.50999832,14614500
9/5/2023,46.54999924,47.13999939,46.29999924,46.86999893,16461700
9/6/2023,45.90000153,46.84999847,45.61000061,46.34000015,14262700
9/7/2023,46.27000046,46.68000031,45.25,45.5,14972200
9/8/2023,47.24000168,47.25,46.27000046,46.34000015,15956900
9/11/2023,48.93999863,48.97000122,47.65000153,47.74000168,19007300
9/12/2023,47.91999817,49.18799973,47.90000153,48.34000015,18809000
9/13/2023,48.15999985,48.36000061,47.27999878,47.50999832,12691800
9/14/2023,48.31999969,48.69499969,47.80500031,48.63000107,13068200
9/15/2023,47.52000046,48.49000168,47.27000046,48.18999863,16130100
9/18/2023,46.50999832,47.34799957,46.47999954,47.29999924,15025500
9/19/2023,47.59000015,47.75500107,46.20999908,46.40000153,19180200
9/20/2023,46.54999924,47.54000092,46.40000153,46.86500168,22582000
9/21/2023,44.59999847,45.79000092,43.93000031,45.79000092,27865700
9/22/2023,44.40999985,45.34500122,44.02999878,45.15999985,16158700
9/25/2023,44.90999985,45.11000061,44.11000061,44.13999939,9175400
9/26/2023,44.27000046,45.38899994,44.04499817,44.5,11283600
9/27/2023,45.13999939,45.47299957,44.43999863,44.50999832,16835100
9/28/2023,46.13999939,46.58000183,44.91999817,44.91999817,22199200
9/29/2023,45.99000168,46.91999817,45.84999847,46.75,14247000
10/2/2023,45.68000031,46.29000092,45.10200119,45.56999969,14976700
10/3/2023,44.50999832,45.60499954,44.32500076,45.36000061,11033400
10/4/2023,44.93999863,45.48500061,44.18000031,44.79000092,12476100
10/5/2023,44.61000061,44.93000031,43.65000153,44.84000015,14518800
10/6/2023,45.77999878,45.94499969,44.06000137,44.06000137,14754800
10/9/2023,45.45000076,45.59999847,44.58000183,45.15000153,11422300
10/10/2023,46.63000107,47.27500153,45.54999924,45.75,14538600
10/11/2023,46.63999939,47.20999908,46.26499939,46.90000153,12985500
10/12/2023,45.95000076,47.04000092,45.59999847,46.54000092,15983600
10/13/2023,43.47999954,46.29000092,42.70000076,45.81999969,28195100
10/16/2023,44.70999908,45,43.46500015,43.76499939,20447100
10/17/2023,44.38000107,45.25999832,44.04999924,44.40999985,17337800
10/18/2023,43,44.20000076,42.90999985,43.90000153,15388000
10/19/2023,42.72000122,43.27000046,42.18500137,43.02000046,16090000
10/20/2023,42.95999908,43.34999847,42.25999832,42.72000122,13966100
10/23/2023,43.04000092,43.97000122,42.25,42.52999878,11277100
10/24/2023,44.18999863,44.32500076,43.38499832,43.5,17566500
10/25/2023,42.34999847,43.49000168,42.06499863,43.29999924,16495900
10/26/2023,40.61999893,42.29999924,40.09000015,42.13999939,23465500
10/27/2023,41.22999954,42.14500046,40.79999924,41.20999908,17098600
10/30/2023,42.72999954,43,42.00999832,42.00999832,21292700
10/31/2023,43.27999878,43.52999878,42.20000076,42.81999969,18414000
11/1/2023,43.83000183,44,42.90999985,43.25,18989300
11/2/2023,46.47999954,46.86000061,45.25,45.34999847,25816900
11/3/2023,47.75,48.15000153,46.63000107,46.91999817,21960700
11/6/2023,48.13999939,48.29999924,47.43000031,47.93999863,27843100
11/7/2023,49.91999817,50.04000092,46.68000031,47,81365400
11/8/2023,49.5,50.29999924,48.90000153,50.04000092,37726700
11/9/2023,50.04999924,50.68000031,49.02000046,49.29999924,29962300
11/10/2023,51.58000183,52.09999847,49.90000153,50.00999832,27228600
11/13/2023,52.24000168,52.41999817,50.72000122,51.16999817,21026900
11/14/2023,53.88000107,54.31000137,52.38999939,52.90000153,30621900
11/15/2023,53.75999832,54.25999832,53.15999985,53.91999817,22419700
11/16/2023,54.41999817,54.50999832,53.15000153,53.5,20810800
11/17/2023,54.43999863,54.50999832,54.00999832,54.13000107,16119500
11/20/2023,54.75,55.35499954,53.75999832,53.83000183,28511600
11/21/2023,54.84999847,55.08000183,53.88999939,54.22999954,34115500
11/22/2023,55.36999893,55.81999969,54.95999908,55.09999847,18459700
11/24/2023,55.31999969,55.93600082,55.06999969,55.15000153,10696800
11/27/2023,56.06000137,56.45500183,55.29000092,55.47000122,19101900
11/28/2023,56.20999908,56.45000076,55.68999863,55.97999954,20457500
11/29/2023,56.40000153,57.13000107,56.14500046,56.49000168,23496200
11/30/2023,56.38000107,56.77000046,55.52999878,56.61000061,32769800
12/1/2023,57.34999847,57.86500168,56.25,56.66999817,28539900
12/4/2023,58.63000107,60.91999817,58.56999969,60.00999832,85417300
12/5/2023,57.97000122,58.65999985,57.70100021,58.00999832,39170600
12/6/2023,59.75,59.97999954,58.36000061,58.36999893,33835000
12/7/2023,60.97999954,60.99499893,59.52500153,59.66999817,34410200
12/8/2023,61.70000076,62.25,60.50999832,60.50999832,28852100
12/11/2023,62.45999908,62.99000168,60.93999863,61.52999878,30389700
12/12/2023,62.72000122,63.02500153,61.83000183,62.06499863,27144300
12/13/2023,61.97000122,62.88000107,61.45000076,62.70999908,41661700
12/14/2023,62.5,62.81000137,60.61000061,62.00999832,44818100
12/15/2023,61.86000061,63.52999878,61.40999985,62.15999985,364261200
12/18/2023,61.72999954,62.49000168,61.33000183,62.00999832,28614000
12/19/2023,62.11999893,62.70000076,61.68999863,61.88000107,26813800
12/20/2023,60.68000031,62.27999878,60.61999893,61.49000168,28286100
12/21/2023,61.45999908,61.75999832,60.82500076,61.24000168,19999600
12/22/2023,61.70999908,62.23500061,61.27999878,61.70000076,14715600
12/26/2023,61.97999954,62.20000076,61.31399918,61.70999908,16077200
12/27/2023,63.27999878,63.43000031,62,62,20806000
12/28/2023,63.13999939,63.52999878,62.83499908,63.45000076,13795600
12/29/2023,61.56999969,63.13999939,61.29999924,62.36000061,21615400
1/2/2024,58.38000107,60.90999985,57.93000031,60.72999954,41978600
1/3/2024,58.25,58.89500046,57.33000183,57.47999954,31800600
1/4/2024,57.79999924,58.98500061,57.72999954,58.25,20370700
1/5/2024,57.58000183,58.50999832,57.22000122,58.11000061,17886300
1/8/2024,59.00999832,59.15999985,57.84999847,58.09000015,21213000
1/9/2024,60.29999924,60.54000092,58.45000076,58.5,22319900
1/10/2024,62.40999985,62.61000061,60.27999878,60.27999878,30788900
1/11/2024,63.47000122,63.61000061,61.86000061,62.99000168,28888900
1/12/2024,63.20000076,64.91999817,63,63.20000076,26374700
1/16/2024,63.65000153,64,62.91999817,63,19511800
1/17/2024,63.11999893,63.41999817,61.68000031,62.95000076,19971600
1/18/2024,64.87999725,65,63.38499832,64,24149900
1/19/2024,65.11000061,65.38500214,64.41000366,64.90000153,20339400
1/22/2024,64.55000305,65.61000061,64.15000153,65.44000244,17851700
1/23/2024,64.31999969,64.80999756,63.68999863,64.5,13619600
1/24/2024,63.75999832,64.39700317,63.22000122,64,17238100
1/25/2024,66,66.02999878,63.70999908,64.27999878,21963000
1/26/2024,65.51999664,66.04499817,65.29000092,65.65000153,13099600
1/29/2024,66.98000336,67.09999847,65.55999756,65.59999847,15902000
1/30/2024,66.83999634,67.69000244,66.22000122,66.90000153,17562100
1/31/2024,65.26999664,66.25,64.84500122,65.69999695,17026400
2/1/2024,66.73000336,66.84999847,65.58999634,66.12000275,12504200
2/2/2024,68.06999969,68.25,66.51000214,66.98000336,18671800
2/5/2024,68.98999786,69.98999786,67.85500336,68.23999786,26079500
2/6/2024,70.47000122,70.68000031,68.44000244,69.05999756,34464000
2/7/2024,70.65000153,71.90000153,67.23999786,67.59500122,43367000
2/8/2024,71.61000061,73.05000305,71.19499969,71.93000031,21618200
2/9/2024,70.91000366,72.04000092,69.69000244,71.43000031,20858700
2/12/2024,69.12000275,71.37999725,68.73500061,71,19554900
2/13/2024,68.98999786,69.55000305,66.70999908,67.89499664,22857100
2/14/2024,79.15000153,79.19999695,74.30999756,74.59999847,69846700
2/15/2024,81.38999939,81.86499786,78.27999878,79,40330200
2/16/2024,78.41000366,80.87999725,78.11000061,80.55000305,24457500
2/20/2024,76.59999847,78.41999817,75.81999969,78.23000336,24203100
2/21/2024,76.44000244,77.48999786,75.875,76.31999969,15073500
2/22/2024,78.02999878,79.72000122,77.51000214,79.58999634,16766400
2/23/2024,78.19999695,78.97000122,77.72000122,78.5,15648800
2/26/2024,78.36000061,78.5,77.30000305,78.27999878,16617300
2/27/2024,78.75,79.75,77.81300354,78.63999939,13707300
2/28/2024,77.73000336,78.66000366,77.41999817,78.59999847,11853100
2/29/2024,79.5,79.68000031,77.93000031,78.34999847,19405500
3/1/2024,81.02999878,81.47000122,79.31999969,79.5,18528700
3/4/2024,81.30000305,82.13999939,80.79000092,81.94000244,15989200
3/5/2024,79.08999634,80.84999847,77.43000031,80.83000183,19761600
3/6/2024,78.63999939,80.98999786,78.52999878,80.16999817,13734700
3/7/2024,79.41000366,80.07499695,78.26000214,79.40000153,13873300
3/8/2024,78.69999695,81.98000336,78.20999908,79.94000244,16414900
3/11/2024,77.47000122,78.88999939,76.52999878,78.69999695,13781400
3/12/2024,78.31999969,78.48000336,77.48000336,78.01000214,11303800
3/13/2024,78.25,79.69100189,77.93000031,78,12065100
3/14/2024,77.65000153,78.48000336,76.90000153,78.33999634,12737200
3/15/2024,76.06999969,77.83999634,75.76999664,77,24554900
3/18/2024,75.69999695,77,73.66000366,77,18936700
3/19/2024,77.08000183,77.18000031,74.19000244,75.37999725,13035200
3/20/2024,78.63999939,78.94999695,76.75,77.08999634,11490400
3/21/2024,80.25,81.23000336,79.08999634,79.59999847,16191100
3/22/2024,80.23000336,80.44999695,79.19999695,79.80000305,8872400
3/25/2024,79.41000366,81.04000092,79.38999939,79.98999786,10254300
3/26/2024,77.91000366,80.18000031,77.77999878,79.80000305,12438300
3/27/2024,78.11000061,79,76.84999847,78.95999908,13157000
